tenure_months,monthly_charge,support_tickets,contract,autopay,reference_id,churned
37,89.6558,2,1,0,-1.2396,0
2,101.0015,1,1,0,-0.9661,1
53,40.0697,3,2,0,1.1908,0
26,35.2069,0,0,1,1.9109,1
61,60.9794,2,2,1,-2.3745,0
18,88.7996,0,2,0,0.7978,0
16,94.3359,3,1,0,-0.8898,1
12,80.0501,0,1,1,-0.804,1
7,94.5956,0,0,0,1.297,1
41,87.9008,2,1,1,3.6081,0
58,65.6499,1,1,1,0.657,1
39,58.2058,0,1,1,0.3903,0
42,93.7458,0,1,1,1.4502,0
25,76.4182,1,0,0,-1.5152,1
35,102.6079,1,1,1,1.2483,0
45,65.3792,1,0,1,-0.9367,0
16,81.4089,1,2,1,-2.5442,0
23,53.625,0,2,1,-0.793,0
3,52.1259,0,2,0,0.3009,0
35,69.9286,2,2,0,-1.5362,0
43,44.3757,1,2,0,1.2395,0
14,97.8599,2,2,0,0.3235,1
40,54.1509,0,0,1,-1.5193,1
25,15,0,1,1,-0.7157,0
36,41.878,0,0,1,0.5207,1
18,44.155,2,1,1,-1.3871,0
51,70.4273,2,1,1,-1.3349,0
1,82.0561,3,2,1,-1.2392,1
3,90.7933,1,2,1,-0.2665,1
5,38.0327,0,2,0,-1.2036,0
54,55.5066,1,2,0,0.2388,0
59,86.1286,1,2,0,-0.7925,0
18,43.2217,0,2,0,0.9755,0
48,62.6624,0,2,1,0.245,0
32,46.915,2,0,0,1.2657,1
40,89.8917,1,2,0,1.0493,0
34,37.8343,0,2,0,0.5187,0
60,48.7015,0,1,1,-1.2492,0
60,58.9299,0,1,0,0.8262,0
42,38.0687,1,0,0,0.4906,0
13,119.4504,0,0,0,2.185,1
44,48.6681,0,2,0,0.522,0
50,85.656,0,0,0,-0.2596,1
60,65.0406,0,1,1,0.1008,0
2,61.288,2,2,1,0.665,1
51,15,1,2,0,-0.1145,0
28,85.6852,1,2,0,-1.0671,1
55,48.5009,2,0,1,1.6472,1
55,69.0734,2,2,1,-0.8281,0
32,97.884,1,1,0,0.1277,0
39,55.8868,3,0,1,2.2142,1
44,46.5878,1,1,0,-0.8781,0
43,82.0097,2,1,0,-2.0651,1
44,46.5978,0,2,0,-0.0104,0
66,39.5791,3,0,0,-0.6396,1
6,53.2946,0,2,0,-0.2213,1
27,55.2741,1,2,0,-1.1578,0
60,32.0396,0,2,0,0.3938,0
31,35.3333,1,2,1,-0.4078,0
65,74.8948,0,1,1,0.4109,0
30,91.2576,0,1,0,0.5068,1
62,53.4724,0,0,1,-0.7134,1
7,53.0306,1,2,1,-0.1945,0
12,82.8132,1,0,1,-0.3115,1
20,66.5275,0,0,1,-0.3437,1
62,56.6771,0,1,0,1.0827,0
64,100.0693,2,2,0,0.7976,1
50,55.1716,1,1,0,-0.265,0
62,86.0943,0,0,1,0.3559,1
45,72.5629,0,1,0,0.7895,0
42,75.2817,1,2,1,-2.572,0
45,98.0006,0,1,1,-0.6799,0
8,59.3726,2,0,1,0.7192,1
21,28.6864,3,0,1,1.8172,1
66,86.2842,1,1,0,0.4092,0
0,86.1822,1,1,1,-0.4697,1
15,79.7048,0,2,1,0.8362,0
65,59.1015,1,2,0,0.8768,0
46,36.5644,2,1,0,1.168,1
50,43.4749,0,1,1,-0.9544,0
18,86.4567,1,0,0,0.7124,1
19,48.655,1,1,1,0.1533,1
71,88.7261,1,1,1,-1.731,0
25,44.6486,0,2,1,0.9962,0
32,87.1474,0,0,0,-2.5696,1
23,63.2346,4,1,0,0.1187,1
18,63.0697,1,1,0,-1.8832,1
50,81.676,0,0,1,-1.1495,1
44,125.6716,3,1,0,1.3884,1
39,103.0877,2,1,1,-1.0198,0
43,100.6107,1,2,1,-0.919,0
12,37.8024,1,2,1,0.2331,1
23,71.0984,0,1,1,-1.4562,1
4,69.6683,1,0,0,-0.2241,1
54,27.7245,2,0,0,0.5286,1
26,93.3959,2,2,1,1.9636,0
65,155.4442,0,2,0,0.3221,0
51,38.357,1,1,1,-0.8335,0
61,32.4994,3,2,1,-0.8353,0
22,71.8774,0,1,0,-0.9767,1
66,77.2976,2,2,0,0.3897,1
65,61.6184,0,0,0,-0.3236,1
63,29.7815,4,1,0,-1.3979,0
50,108.1227,0,1,1,-2.0048,1
23,31.7448,2,1,0,0.1721,0
49,51.6718,4,1,1,0.3667,0
22,66.4152,2,2,1,0.5902,1
30,81.5624,0,2,0,-0.2925,0
61,127.4229,4,0,0,0.2384,1
21,26.5106,0,1,0,0.4742,0
37,52.4441,1,1,1,1.801,0
0,59.4423,1,2,0,-1.4051,1
23,51.5691,1,0,0,0.3867,1
13,57.8452,0,2,1,0.037,1
43,89.1777,2,2,0,-0.8558,0
19,51.2717,1,2,1,-1.3545,0
39,66.732,1,0,0,-1.3164,1
67,126.1384,2,1,1,0.3868,1
32,33.9354,2,2,1,-1.2439,0
71,98.0021,0,1,0,0.9601,0
49,61.6924,0,1,0,0.3928,1
13,39.5143,1,2,0,-0.5623,1
42,67.6038,1,1,1,-0.0947,0
48,83.0403,2,1,0,-1.0158,0
5,89.893,3,0,0,-1.0551,1
55,75.3715,7,1,1,1.1757,1
4,59.1863,0,0,0,0.384,1
17,139.5581,2,0,1,1.0695,1
14,92.1571,2,2,0,0.9088,0
71,77.6356,0,1,0,-1.6874,0
64,55.6006,1,1,0,0.2649,0
0,56.1581,1,0,0,0.8817,0
8,66.0711,2,2,1,0.7073,0
38,48.9062,2,1,1,-0.8789,1
25,71.9684,2,1,0,-0.3729,0
57,73.6434,2,0,1,0.7382,0
59,94.4718,1,1,1,0.984,0
15,93.3205,1,2,0,0.9621,0
32,102.7882,0,1,1,-0.0163,1
48,86.609,3,1,0,1.4035,0
15,61.6557,0,2,1,1.0563,0
4,71.0778,0,0,0,-1.0043,1
32,83.7681,4,2,0,0.0875,1
65,52.3468,1,0,0,-1.054,0
18,63.7056,1,2,1,0.149,0
50,76.4327,0,0,1,-1.511,0
58,57.5963,0,1,0,0.1438,0
24,52.1225,0,1,1,1.6273,0
60,32.1208,0,1,1,-0.8273,0
1,47.5836,2,2,1,-1.2016,1
67,91.0269,1,0,0,-0.669,1
16,77.6562,1,2,0,-1.5741,1
10,62.4759,0,0,0,-0.8979,1
53,38.6528,1,0,0,-1.7432,1
55,49.7641,0,0,1,-0.2161,1
69,24.4314,3,1,0,-0.4137,1
69,75.9489,0,2,1,-0.0989,0
39,67.0017,1,2,0,-1.6366,0
2,16.1144,0,0,1,0.5441,1
5,97.8852,4,1,1,0.3766,1
34,81.339,1,0,0,-0.4221,1
22,88.0372,0,0,0,-0.6659,0
9,49.911,2,2,0,0.1355,0
38,30.984,2,2,0,0.2631,0
49,21.9431,2,0,1,0.7467,1
15,56.4711,0,1,1,0.0764,0
71,124.9157,1,2,0,0.5519,0
31,106.8884,0,1,1,-1.5929,0
2,63.8214,1,2,1,-0.5565,1
49,64.0754,1,1,0,-0.433,1
22,78.0747,0,2,0,1.9977,0
43,55.1362,1,0,1,-1.5373,1
14,104.2607,0,2,0,-0.4491,0
42,19.5846,0,0,0,-0.1767,0
57,80.574,2,0,1,-0.2502,1
7,51.3509,1,1,0,-0.1274,1
15,41.5019,0,2,0,0.2376,0
36,62.2706,0,0,1,-0.9915,1
31,72.1827,1,1,1,1.9817,0
62,71.211,0,0,0,-0.8847,1
62,72.4171,2,1,1,0.6413,0
62,65.3035,3,1,1,-0.2296,0
59,39.3291,2,0,0,-0.3606,0
30,57.2972,1,1,1,-0.8293,1
53,36.1397,2,2,1,1.1313,0
69,56.9277,3,2,1,-1.7301,0
59,77.4342,2,2,0,-0.426,0
41,71.9852,1,0,0,0.6752,1
37,71.7266,2,1,0,0.4028,0
10,67.6634,0,1,1,-1.0317,1
45,69.7156,1,1,1,0.0444,0
5,106.1006,2,0,1,-0.3306,1
71,51.088,1,0,1,0.6144,0
66,40.4993,1,1,0,0.7272,0
31,59.548,0,1,1,0.2051,1
41,62.1439,2,0,1,-0.84,1
58,82.4777,0,1,1,0.2392,0
29,74.7301,1,1,0,-0.258,0
32,50.7239,0,1,1,-0.1149,0
69,49.5603,1,0,1,-0.5258,0
11,66.3321,1,0,1,-0.3513,1
52,56.338,0,2,0,-0.3481,0
6,99.8927,0,2,0,1.1593,0
56,42.2666,0,2,0,-0.6418,0
40,61.9107,0,0,1,-0.5043,0
55,88.0279,2,0,0,-0.5267,1
14,102.1041,2,0,0,1.3054,1
9,56.6954,1,2,1,0.2318,0
66,15,1,2,0,1.5649,0
56,19.017,1,1,1,0.2902,0
28,118.9351,2,2,0,-0.8625,0
17,59.9419,1,0,0,1.1683,1
16,68.8414,0,1,1,-1.0389,1
25,111.4337,3,2,0,-0.6021,1
2,15,2,0,0,-3.0434,1
63,28.0845,0,2,1,0.2552,0
68,74.2531,1,0,1,0.4215,0
21,69.8394,4,0,0,0.3609,1
48,67.6795,0,1,0,-0.858,1
65,70.5181,0,2,1,0.5697,0
5,81.0266,1,1,0,0.714,1
25,89.2389,3,1,1,0.2235,1
34,75.2047,2,2,0,0.8275,1
22,49.4754,0,0,0,1.6161,1
65,104.9701,1,1,0,0.0526,0
54,108.873,0,1,0,-0.2813,0
10,52.9061,0,0,1,0.5456,1
33,53.8856,1,2,0,-1.7611,1
6,58.3437,1,2,0,-1.1651,0
60,76.2274,1,0,1,-0.3908,1
45,60.9247,0,0,1,0.0192,0
39,43.6261,4,0,1,-2.6104,1
0,81.8763,1,2,0,-0.5621,1
65,85.3922,0,0,1,0.0663,0
48,62.357,4,1,1,-1.3986,0
33,60.8654,1,2,1,0.6096,0
30,80.3031,2,2,0,0.5037,1
50,49.5889,1,2,1,-0.5935,0
42,54.8723,0,1,0,0.4067,0
27,44.0138,0,2,0,0.3703,1
49,58.2508,1,2,0,-1.8735,0
17,104.8576,0,1,1,-0.7218,1
3,89.0981,3,0,0,-0.8985,1
43,32.5235,0,1,0,0.6755,0
61,20.7227,3,1,0,1.1696,0
24,32.8387,0,2,0,-1.0412,0
66,89.2786,2,1,1,-2.6944,0
59,44.478,1,2,1,0.6627,0
56,84.0755,4,0,0,0.9201,0
68,55.471,2,1,1,0.86,0
6,75.3316,0,1,1,-0.2162,0
31,97.246,1,2,0,-1.1186,0
34,70.439,1,2,0,0.9399,0
24,41.3648,0,0,0,-2.7241,1
63,91.9295,2,2,0,1.6799,0
3,77.5296,2,0,1,-0.5929,1
21,56.6736,2,2,1,-0.0831,0
17,42.8168,0,0,0,0.552,1
11,85.0148,4,1,1,-0.9273,1
20,33.5882,0,2,0,0.1414,0
68,56.2215,0,1,0,-1.7832,0
61,52.1945,1,1,0,-0.1872,0
8,101.314,0,1,0,0.3364,1
26,57.5589,0,0,1,-0.2653,1
18,86.8774,0,2,0,2.4154,1
65,96.0499,2,0,0,-0.5264,1
59,25.8334,1,2,1,0.7708,0
44,44.8143,1,1,1,0.1407,1
16,48.3544,1,2,0,-0.7363,0
59,112.038,1,2,0,-0.0371,0
19,70.5768,0,2,0,0.1516,1
37,68.0431,0,0,1,-1.2977,1
22,52.3747,1,0,0,0.1104,1
50,77.7179,1,2,1,0.751,0
31,82.6128,2,2,0,-1.1275,0
51,64.4045,0,2,1,1.411,0
45,24.4642,0,0,1,-0.5631,0
54,87.5848,1,0,0,0.2561,1
61,21.6017,0,1,0,-0.1836,0
3,58.0466,1,1,1,1.1968,1
61,25.5207,2,1,1,-1.7341,0
37,103.4826,2,0,1,1.2508,0
7,75.4439,1,1,1,0.5105,1
49,54.6832,4,1,1,0.8812,1
29,30.8909,1,1,0,-1.5721,0
60,53.7382,2,1,0,-1.5466,0
25,52.1711,2,1,1,-0.1476,0
68,127.4116,2,2,0,0.613,0
15,22.1509,1,2,1,1.8776,0
48,64.4614,2,0,1,0.2929,1
4,85.7211,1,0,1,0.7156,1
29,72.6688,0,2,1,-0.5536,0
61,45.4875,0,0,1,1.9707,1
17,81.7148,0,0,1,0.7733,1
51,46.4724,1,0,0,0.8981,0
57,50.9315,3,2,1,0.3654,0
25,66.3893,0,2,0,-0.1257,0
60,117.6483,1,2,0,0.7518,0
63,62.888,1,0,0,0.3881,1
53,48.5137,1,2,1,1.2269,0
21,66.5186,0,0,0,-0.2542,0
69,108.4849,1,2,0,0.8698,0
60,82.2649,1,0,1,0.8789,0
43,72.3216,2,1,1,0.4829,1
13,77.5446,0,2,1,0.9925,0
19,52.2908,0,1,1,1.4727,1
17,74.1723,0,1,0,-0.1608,1
8,54.6817,1,1,0,0.8555,1
36,50.6713,0,0,0,1.1626,0
10,92.7862,1,2,0,0.0038,0
9,82.8985,1,1,0,-0.124,0
46,107.0663,3,1,0,-0.5428,0
36,70.5377,3,1,1,-1.0542,0
22,73.021,3,1,1,0.2773,1
14,39.2722,1,2,0,-2.0787,0
31,111.5704,1,2,0,-1.4083,1
49,62.6478,0,1,1,-0.5285,0
13,61.9387,3,1,0,-0.2972,1
59,89.1477,1,1,0,0.3703,0
38,72.1307,2,1,0,-0.2427,1
68,88.6784,2,0,1,-0.9754,0
31,67.7312,0,2,1,-0.8896,0
24,36.936,2,1,0,-0.7929,0
8,74.4368,1,2,0,-1.3636,0
3,88.4308,2,0,1,0.3018,1
69,81.152,1,1,1,2.1247,0
11,87.4292,1,2,0,-1.4348,1
12,62.97,1,0,1,-0.8013,1
65,86.4808,1,1,1,2.3965,0
53,73.525,2,0,1,0.3839,0
49,92.6708,1,0,1,-1.236,0
41,79.4204,0,1,1,-0.9497,0
7,101.4061,0,0,1,-1.3244,0
71,22.9978,0,1,0,0.9517,0
3,63.0544,0,0,0,0.9661,1
6,17.7725,0,2,1,-1.7102,0
26,52.88,0,2,0,-0.4815,0
67,55.3215,0,2,0,0.1288,0
37,64.9242,1,1,0,1.0513,1
68,57.5792,2,2,0,1.3373,0
24,85.3979,2,0,0,0.5468,1
22,43.2057,0,0,1,1.9697,0
31,74.4921,2,2,1,-0.5934,0
15,35.0755,2,0,0,0.0126,1
46,66.4322,1,0,1,-0.9024,1
48,40.4992,2,1,0,2.5016,0
5,102.0847,1,0,0,-0.3844,1
10,58.6971,1,1,0,-0.8409,1
29,74.9601,1,2,0,0.3996,0
52,92.7615,2,1,0,0.0831,0
71,60.1734,0,0,1,1.1333,0
55,85.508,0,1,1,0.7554,0
48,40.6653,2,2,0,-0.1987,1
10,38.4154,1,2,1,-1.229,0
61,87.3234,1,0,0,2.1457,0
21,50.5899,1,0,0,-1.8178,1
43,44.9694,1,1,1,0.5006,0
37,62.4125,0,1,1,-1.1073,0
14,45.7671,0,1,0,0.1737,0
47,94.7041,1,1,1,-0.9206,1
43,60.3637,0,1,1,0.2762,0
64,78.6632,1,2,1,1.6584,0
17,75.3024,3,1,1,-0.339,1
15,71.2111,1,2,0,2.441,1
26,107.5357,0,0,0,-0.055,1
17,52.278,0,0,0,-2.332,1
24,62.7999,1,0,0,-0.9145,1
58,63.9434,0,2,1,0.4837,0
12,45.7564,0,1,0,-1.4595,0
42,90.8834,3,1,1,-0.6786,0
56,78.0638,1,2,1,1.3652,0
23,104.8649,2,1,0,1.1802,1
37,44.0086,1,2,1,-0.1517,0
12,45.0988,0,0,0,-0.5982,1
57,88.0626,1,0,0,-0.97,0
15,67.3373,2,0,1,0.299,1
29,66.7448,3,0,0,0.8679,1
38,72.8743,1,1,0,0.8157,1
11,85.0873,2,2,0,-0.0666,1
59,72.4332,1,2,1,-0.7211,0
58,84.9681,1,0,0,1.545,1
44,17.6035,0,1,0,-0.0273,0
0,68.9009,1,0,0,0.1975,1
30,86.3066,0,0,0,1.7307,1
18,100.1964,0,1,1,-0.9005,0
65,69.0857,2,2,1,-1.4768,0
58,89.7193,0,0,1,0.106,0
15,79.6509,0,1,1,-1.5147,1
56,56.0717,1,1,1,0.8637,0
37,15.7445,1,1,1,0.158,0
14,91.2369,1,0,1,0.336,1
25,62.7746,1,0,1,-0.1168,0
58,46.0565,2,0,1,1.0179,1
70,70.7074,1,2,0,-0.8562,0
40,95.6498,1,0,1,-0.0302,1
9,93.2242,2,2,1,0.785,0
70,48.6922,0,0,0,-0.2831,0
54,54.5909,1,1,1,-2.3056,0
38,101.4597,0,1,1,0.8002,0
59,91.5196,1,0,1,-0.8809,1
28,38.4498,1,0,0,-1.3508,1
9,74.6789,0,0,0,0.1937,1
1,68.712,1,2,0,-0.2417,1
7,72.5493,2,2,1,-0.324,1
63,64.6672,1,1,1,-0.3228,0
63,79.5304,1,0,0,0.4296,1
31,47.7603,2,0,0,1.2788,1
54,102.3147,2,2,1,0.6007,0
30,109.8603,0,1,1,-0.7573,1
66,31.1773,1,2,0,0.5304,0
58,50.8179,1,2,1,-0.2239,0
32,97.9899,1,2,1,0.2746,0
65,58.653,1,0,1,-1.1,0
65,45.9971,0,1,1,0.4347,0
18,108.0115,0,1,1,-1.4501,1
25,98.783,0,0,1,0.4605,1
60,22.3955,2,0,0,-0.5324,0
10,43.6042,0,1,0,0.7336,1
20,97.4802,1,1,1,1.0214,1
37,88.3171,1,0,1,0.2666,1
70,55.5595,0,0,0,0.5266,1
29,38.9783,2,2,1,1.4329,0
30,113.3586,0,2,0,0.1006,1
42,80.6351,4,2,1,-0.3061,1
12,76.2275,0,1,1,-0.7516,1
30,59.8675,4,2,1,-0.4225,1
14,64.7716,3,1,1,1.2394,1
14,55.4853,4,1,1,0.7086,0
68,85.793,2,2,0,-0.0095,0
60,57.3668,0,2,1,0.1746,0
15,99.5254,1,2,1,-0.408,0
45,60.1596,1,0,0,0.8399,1
27,73.0123,1,2,0,-0.4521,1
30,79.3185,2,1,0,-2.27,0
63,74.59,1,2,1,0.0048,0
54,37.1022,1,2,1,-1.3544,0
2,57.3855,2,2,0,-0.4405,1
50,95.2838,1,0,1,0.9848,1
56,35.1037,1,2,1,0.5105,0
9,85.688,2,0,0,0.682,1
37,35.9304,1,1,1,0.3821,0
32,66.0752,0,2,1,-0.1882,0
9,99.6044,2,0,0,-1.1137,1
61,84.2281,0,2,0,2.6708,0
56,73.3556,2,0,1,-0.2666,0
1,72.6863,0,2,1,0.1823,1
6,73.8648,0,0,0,0.0207,1
55,26.6601,1,0,1,-1.6122,1
24,52.4431,0,2,1,0.19,0
28,38.2199,0,0,1,0.8441,1
43,47.3364,0,2,0,-0.1579,0
60,81.7694,2,1,0,-1.8524,1
26,78.5271,2,2,0,-0.343,1
17,63.3142,3,0,1,-0.2992,1
14,75.4042,1,0,0,1.2636,1
22,73.9576,1,2,1,-0.8878,0
55,64.6456,1,2,0,-0.4907,0
43,105.3468,0,0,1,0.5749,0
19,132.797,1,0,0,-1.2374,1
36,35.7131,1,2,0,-2.0972,0
67,71.7512,1,2,0,-0.8386,0
35,91.3847,0,0,1,1.0516,1
69,63.2383,0,1,1,1.74,0
11,58.4053,0,1,0,1.1631,1
21,65.8746,0,0,1,0.2059,0
31,55.9815,0,0,1,-1.4262,1
31,76.8693,1,2,1,-0.6515,0
14,61.2904,1,0,1,-0.9006,1
5,127.493,1,0,1,0.0768,1
62,91.7364,0,1,1,-0.026,0
67,83.1108,1,1,1,-0.7632,0
0,45.1344,0,2,0,-2.4372,1
69,45.7037,1,1,0,-0.1727,0
33,53.45,3,2,0,0.6288,0
34,52.8345,1,2,1,-0.2153,0
49,51.2835,0,2,1,0.1806,0
44,52.4137,1,2,1,0.3139,0
37,34.9205,2,2,0,-0.3879,0
41,41.1817,0,2,1,-1.7432,0
28,69.7462,1,0,1,1.0467,1
65,76.6868,0,2,1,-0.6876,0
27,68.9756,0,1,0,-0.1561,1
27,60.7387,0,1,1,-1.3889,0
21,85.2054,1,0,1,-0.1914,1
40,78.1579,1,0,0,-0.9886,1
67,104.5875,1,0,0,0.3841,1
5,77.4446,3,1,1,2.1686,0
3,105.861,2,2,1,1.9021,1
23,108.959,2,2,1,-0.429,0
57,61.133,2,1,1,-0.2582,0
33,47.9644,0,0,0,0.5008,0
65,110.4382,0,2,0,-0.8588,0
27,29.1405,1,0,0,-0.1658,1
22,87.6141,2,2,1,0.15,0
11,72.1022,3,0,1,1.8448,1
9,37.5821,0,2,1,-0.3462,1
59,77.6223,1,1,0,0.147,0
68,17.9627,0,2,0,-0.5088,0
10,65.3849,0,2,1,0.8712,0
38,24.5073,1,1,1,0.3374,0
16,109.3043,2,1,1,-0.9992,1
0,76.65,4,0,0,-0.0157,1
9,38.9891,1,2,0,-0.7324,0
53,95.5544,2,1,1,0.9261,0
61,62.2054,1,2,1,1.6477,1
45,51.0636,3,1,1,-0.8366,0
17,74.6757,2,2,0,0.1702,1
56,107.4722,0,0,1,0.7006,0
20,59.0923,0,2,1,0.2727,0
36,40.2604,0,2,0,0.4869,0
57,86.9378,1,0,0,0.5767,1
15,61.4592,1,2,1,-0.9288,0
56,78.8823,0,1,0,0.0976,0
34,54.2456,0,0,1,-0.6448,0
51,30.9223,0,2,1,-0.0191,0
22,33.9643,0,0,0,0.4169,1
65,99.7459,1,2,1,1.035,0
20,78.862,2,2,1,0.0859,0
51,38.9871,0,2,1,-1.9249,0
35,111.1318,3,0,1,-0.9988,0
53,52.0983,0,2,0,-0.643,0
63,51.878,1,1,1,-2.1866,0
22,45.0616,0,1,0,1.5345,1
56,43.087,1,1,0,-1.4396,0
59,78.8566,3,0,1,-0.4214,0
58,79.7321,2,0,0,1.7901,0
14,64.2734,1,0,0,-0.5661,1
36,98.5018,1,1,1,-1.8259,1
35,38.8444,2,2,1,-1.4219,0
5,90.7125,2,1,0,2.6972,1
15,79.7005,2,2,0,-1.4365,0
7,63.2081,0,1,1,-0.51,0
12,80.019,0,1,1,-0.3042,0
0,56.9343,1,0,0,0.1615,1
40,70.4979,1,2,0,-0.998,0
9,89.1288,4,1,1,-2.0297,1
59,67.8888,0,0,0,-0.141,0
22,122.4092,0,1,1,1.4767,0
9,57.303,0,1,0,1.2944,0
63,48.3019,1,1,0,0.6492,0
60,56.9023,2,0,1,1.5322,0
9,62.8686,2,1,1,-1.4139,0
1,99.7872,0,0,0,-1.213,1
36,96.0086,2,1,0,-1.4801,0
62,74.6182,2,2,1,-2.2285,0
9,85.8629,1,0,1,-0.2207,1
12,95.4906,1,2,1,-0.6604,0
53,85.2266,0,0,1,1.0741,0
28,90.6542,0,0,1,1.1287,1
3,55.8082,1,0,1,-0.9738,1
9,28.2937,1,1,1,1.5533,0
38,104.9801,1,2,1,-1.2046,0
71,90.5242,2,1,0,1.8685,0
44,75.3207,0,1,0,-0.8518,0
