rooms,area_m2,age_years,km_to_centre,quality,reference_id,price
5,151.8493,13,1.3896,3,0.8348,19533.7079
1,46.1665,67,4.0556,4,-0.8744,4969.2075
3,124.0037,56,10.7869,2,0.2891,5546.4775
5,99.4473,7,4.2295,1,1.421,13735.6146
6,121.4768,30,1.904,3,-2.4181,21540.8927
2,79.8536,8,1.4127,5,1.0459,19828.672
5,49.5692,60,9.8768,1,-0.2442,1912.2938
4,90.369,27,0.4181,4,-0.483,21793.8945
4,113.7562,16,2.6337,1,0.2108,10366.8944
3,51.1615,6,5.9499,2,-0.6544,7286.0201
5,86.3989,21,3.8169,4,1.1736,23028.8548
3,52.4373,6,11.1605,2,-1.7851,8671.4242
1,164.9968,23,14.0057,3,0.0857,6416.6328
1,115.6066,7,11.1356,5,1.5568,22234.2451
5,101.3855,5,0.6959,1,-1.0665,14351.3874
6,124.548,76,10.6453,4,2.8058,17866.1606
6,70.8831,41,2.6259,2,1.5468,14365.5068
2,117.9658,12,4.0426,2,-0.2577,8558.5326
1,74.8951,78,9.2946,5,1.2432,6593.7206
2,113.5971,66,5.4336,2,-0.6898,2505.2796
5,85.4422,53,13.152,5,-0.6202,19989.534
1,47.9495,23,11.9001,2,-1.3116,2005.9044
1,110.238,22,18.0611,1,0.8099,-2793.3048
6,130.2123,24,5.4651,2,2.2504,18627.1337
3,49.5473,54,4.9543,2,0.7251,5831.2399
4,88.8423,52,14.9278,3,-2.2811,8371.8957
1,74.7275,73,0.5519,1,-1.3087,1073.0868
1,84.6881,0,12.5125,2,-0.3147,5482.5804
1,25,68,1.3384,4,-1.1693,4994.234
3,104.3187,47,4.7845,2,-0.9781,5219.4261
4,79.1019,18,22.2792,1,-1.4591,3253.2387
2,99.4208,55,2.2744,3,0.33,6134.5417
2,66.0158,62,8.8111,2,-0.7829,467.8316
4,90.7246,17,26.5123,1,0.1289,-1186.6908
3,79.9844,56,10.8072,3,-0.4509,3728.7683
6,144.6727,71,4.1169,1,0.7714,9317.4245
2,68.9381,8,24.0872,2,0.6338,-1036.7196
5,148.6167,72,1.5858,1,0.0314,9062.162
3,41.3438,57,10.0268,1,1.241,-2273.9201
1,50.232,2,24.4897,2,-0.9564,-28.1226
5,124.768,65,5.2332,2,-1.7051,12561.4081
3,62.8979,64,6.9269,3,-1.0263,5724.6145
5,52.4098,66,25.8529,1,1.2163,-2729.1041
4,39.2518,14,0.2,1,-1.6551,10663.2497
3,126.2693,4,0.3522,4,0.4884,22904.4575
2,121.1436,42,11.5132,4,0.4718,14821.0377
2,126.1036,40,1.0365,3,1.0597,11693.3579
1,67.6081,67,0.6762,3,0.4691,2116.826
3,106.6335,29,5.5376,2,2.0551,9271.0253
5,130.8793,26,3.8971,3,-0.5333,20385.8213
3,65.1799,55,1.7742,4,-0.3861,14720.8014
6,61.5597,12,3.819,2,0.0873,17555.3642
6,117.4566,25,0.8427,2,-0.1773,18375.4102
1,78.9429,56,7.1203,4,-0.4049,9660.0241
1,45.9481,22,0.8481,2,-0.0912,4522.6244
3,80.9851,23,28.3243,4,0.2841,4941.5391
3,66.2445,49,1.9947,1,0.464,1187.4919
3,88.0328,62,6.4573,3,-0.6854,4252.4278
6,115.5832,58,7.8126,2,-1.5895,11486.1448
1,147.5507,21,0.6037,3,-1.2186,11964.5774
1,59.8368,53,4.8278,5,0.2387,12504.7465
4,129.3922,53,21.991,4,0.6285,14223.3159
3,142.5148,77,3.1154,1,-0.8844,2570.7071
6,96.0597,59,3.4378,4,-0.3307,21349.2805
6,100.4566,28,10.4851,2,-0.0679,13582.4252
5,102.348,76,30.0241,1,-0.8304,-5649.9319
1,80.9354,14,7.9443,1,-0.999,1029.6655
1,121.8872,9,0.668,2,-0.3322,8427.6516
6,105.0483,2,5.2366,4,0.1186,27424.8064
6,88.865,72,3.9103,3,1.7519,12323.2508
4,54.8137,62,6.4361,3,0.3726,6219.6858
2,102.3333,14,6.1775,2,-1.3369,10678.4613
3,165.9811,71,4.7788,2,0.7835,6870.455
1,112.122,51,0.5834,2,-0.9894,5358.4799
2,119.2324,16,20.9425,4,0.055,11777.9611
3,104.0039,42,3.3323,2,-0.1123,9194.6792
1,145.7457,51,29.2545,2,-1.4991,-5434.3819
3,57.2177,57,17.2178,3,0.1365,1583.9073
5,69.9842,76,2.8128,1,0.7152,3259.3363
3,100.1203,21,20.4358,3,-0.1883,6933.4242
3,88.4948,78,4.4293,5,-0.3381,14203.5425
6,99.9263,23,1.5581,3,-0.2311,22158.2825
3,117.8052,51,10.8643,5,-1.0191,14940.65
1,79.2751,30,7.3369,3,1.5414,5894.5382
4,113.6641,50,10.733,5,1.2637,18819.4123
2,134.2978,16,3.0314,4,0.9443,19847.8594
6,115.72,60,6.8681,5,1.6684,25305.4559
6,25,13,2.261,1,0.776,12462.4511
6,155.5129,70,5.1614,2,2.0817,11507.8335
1,78.9692,3,1.754,5,1.3485,20660.1158
2,37.6184,40,3.3148,1,0.8032,-18.6128
2,112.0331,63,3.9087,4,-0.7338,13449.3713
6,87.1854,52,2.1779,2,0.5447,14559.763
3,70.9148,63,7.8171,2,1.4892,1171.8444
6,78.9031,0,6.2396,1,-0.78,16145.5855
1,85.8863,20,24.4524,3,-0.0182,1494.4279
6,92.8796,17,4.4531,1,-2.1513,13590.9142
1,33.915,2,7.0915,2,0.2442,2733.6328
1,61.2283,79,2.6487,1,-0.7226,-4499.5629
3,107.2385,18,5.2804,1,1.121,7716.198
3,72.7008,75,2.6042,3,-0.893,4867.9798
4,31.9453,48,6.4383,2,0.1944,6010.2038
4,25,53,18.8487,5,-0.2713,6909.3728
1,65.0048,1,2.3619,2,-0.8778,9449.9245
6,126.1665,66,17.0026,5,-0.4556,20033.5337
4,94.3652,12,19.5016,5,2.1304,19230.6553
2,129.3085,48,1.8197,5,-0.9901,21056.1181
6,68.0809,1,30.6978,1,-1.3047,4868.3134
6,25,33,5.9163,5,-0.7487,19777.2215
1,79.235,57,4.9975,4,0.5982,9786.7631
6,88.9908,23,0.3316,1,1.0982,14840.8451
1,51.8923,0,4.2484,3,-0.265,9124.2189
6,103.5081,11,2.9593,5,-1.9122,30891.9081
2,121.2714,32,8.2306,1,-1.254,3178.9377
4,79.7068,54,1.9478,1,1.7089,5808.4908
6,88.7524,64,11.6344,4,-0.3911,16529.7018
6,54.1146,76,2.3328,3,0.9276,12130.8653
1,48.8589,36,12.747,4,0.8822,6799.2406
5,90.7223,79,0.2,5,0.1232,19103.5369
3,108.6186,54,7.7107,4,0.2897,16352.502
1,108.9703,20,0.8517,1,1.5282,5884.5875
5,25,4,2.8825,1,-3.5728,9749.587
5,182.6844,70,20.6696,1,0.9005,1824.9931
3,136.9834,75,3.1285,4,1.0264,14105.4288
5,72.3382,27,6.1257,2,-2.0162,11680.1345
2,123.1524,27,12.3924,3,0.1422,3818.6153
2,94.1234,35,0.2,2,-0.5783,10065.4178
5,115.0679,15,10.8781,5,1.1256,26880.1527
2,59.8097,44,26.4256,5,0.1527,5854.7523
1,48.6114,27,17.7226,2,1.4154,-2640.8387
1,94.2786,62,3.2955,3,-1.6373,5492.7252
1,137.9309,73,2.7346,1,-0.7733,-606.0816
1,132.4586,65,1.5991,2,0.0186,5122.3805
6,96.89,9,6.2659,5,1.0821,25935.8451
2,106.9422,79,3.8173,3,0.5685,4566.6161
5,54.0662,74,8.2764,5,0.7774,13193.5576
3,62.7332,51,9.9033,2,0.9371,1195.493
2,25,28,0.4612,1,-0.7563,3948.0388
6,50.8975,26,0.3438,1,0.8959,13427.6228
2,84.6883,19,10.1354,4,-0.1769,13288.4921
2,73.2972,21,3.1166,2,-1.2971,5820.7607
5,85.0789,72,9.4377,1,1.3891,2053.7775
1,59.8078,24,7.1245,1,0.2878,2.335
2,92.8265,51,15.9146,3,-1.1085,1119.9249
2,123.2999,68,15.8701,5,2.4135,12198.993
1,46.14,51,8.4032,1,-0.5257,-2227.2846
6,82.4424,4,3.037,5,-0.8784,30202.4466
4,79.4696,20,5.0181,5,0.4126,23087.2414
5,82.5512,50,19.6755,5,1.5212,14192.8378
1,69.5912,48,1.1628,4,2.4996,11585.1728
1,50.4381,57,4.3902,2,0.9616,-662.253
4,109.5437,11,0.661,1,1.4758,13404.0883
3,85.3878,10,2.2296,1,0.9912,9540.9279
2,28.1909,79,10.1678,1,-2.0191,-4859.2456
4,80.2213,28,15.2542,1,0.3125,2943.0423
5,91.3844,58,3.9376,5,1.0104,18717.5874
1,131.2839,12,8.1282,5,-0.4233,19480.6354
1,85.6177,51,4.039,5,0.6088,15488.2399
5,141.3476,50,6.9741,2,-0.5808,12427.3946
2,73.4495,14,10.6171,1,0.3644,3157.0426
4,97.5166,70,16.6157,2,2.043,3802.3165
2,116.4196,78,3.0495,1,-0.3599,1724.6784
2,116.3229,67,2.6236,1,0.1791,-1386.1273
6,139.0665,5,9.4038,1,1.4005,17990.3615
2,37.9735,42,2.4315,3,1.6926,6768.4281
5,135.5939,10,2.2878,4,1.2007,28587.3032
2,103.7457,42,3.6415,2,0.4209,9832.557
2,70.3287,73,6.8864,2,0.2831,641.0961
5,115.0641,39,8.1889,3,2.2917,14160.4406
2,51.1837,71,3.4696,4,-1.2561,5323.0149
2,119.3279,56,20.4596,2,-0.2993,-1645.7855
1,37.6149,9,2.3421,5,0.6538,14147.9107
2,63.1671,67,23.1527,1,0.1762,-7463.3305
1,64.1218,54,1.6423,3,-0.3144,2377.7275
2,97.4579,33,14.851,4,-0.4589,9108.7263
6,110.2022,35,11.8561,4,1.5773,23394.652
2,126.3206,25,20.0943,5,0.3643,13796.9135
3,95.7527,47,1.0357,1,0.106,5459.708
3,139.0257,21,25.9728,3,0.9812,2759.7232
1,173.8203,60,8.487,4,0.5763,15393.149
6,60.3087,2,12.9101,4,0.2462,21602.7577
3,101.2896,2,8.9089,1,-1.7565,9150.0894
2,134.503,7,13.1519,2,-0.6212,8488.67
5,113.8121,0,5.6949,4,-0.5694,27100.1977
3,87.9254,76,2.2802,2,-0.7076,3827.5685
2,109.6493,36,14.3977,5,-1.1155,15911.8866
1,30.4904,44,1.0395,5,-1.0156,10250.5934
3,93.3636,5,17.7859,4,-0.3145,15646.882
4,112.8865,71,6.7551,1,-0.2875,3248.6347
6,104.6869,0,7.4956,3,0.0183,21052.5445
2,67.8404,32,4.8903,1,-0.7871,4335.9067
2,41.0979,23,0.3255,5,-0.1333,15145.4274
3,107.4134,66,0.2924,5,1.3959,19355.4928
2,96.857,5,3.0933,3,0.0794,10858.7253
5,71.3644,23,9.2187,4,-0.8862,18691.1892
6,68.1237,37,4.2132,5,-0.2349,24411.9345
5,170.6622,7,20.6609,3,-0.9737,14058.5225
4,168.7115,45,3.6037,2,1.8918,13506.675
5,72.1803,65,4.198,4,-1.3404,15684.8431
4,73.5309,27,3.9978,2,2.0862,10278.5895
6,79.1694,52,1.2511,3,-0.4812,14109.2332
1,81.971,54,8.4126,5,-2.1391,10455.6491
5,99.2028,16,0.4306,5,1.2103,30484.8907
6,90.4165,57,6.0689,2,0.0326,10205.6292
6,113.4327,34,1.9157,4,-0.0736,23997.1163
4,54.5136,21,13.853,5,-0.2839,18296.2564
5,106.0725,5,4.588,2,-0.1961,17126.2312
5,147.33,66,0.6336,1,-0.1772,11234.5878
5,150.4745,8,4.0506,5,1.1905,30530.0256
6,106.9637,30,3.61,2,-0.7066,15117.0971
6,126.8887,13,5.7663,2,1.2014,17243.503
2,121.481,41,11.1953,1,-0.169,1497.1114
4,83.7897,39,2.4617,4,-0.6551,17827.2149
1,106.3309,20,9.8784,1,-0.5404,2790.0266
6,141.3481,65,8.3709,1,0.2798,10102.9207
4,62.0879,30,4.0292,2,-0.2561,9692.5603
3,96.9531,38,10.3747,3,1.1603,8228.992
6,81.3659,8,17.7923,1,-0.889,11075.1005
4,115.5394,76,4.2763,3,0.2117,7447.0874
1,115.8984,46,1.8938,3,0.2997,6993.8391
2,89.1484,64,4.0327,1,-2.515,-1569.6968
3,155.0624,32,6.0048,1,-1.7246,6123.483
2,83.004,68,13.0409,2,0.2161,-2684.5952
1,81.0558,74,13.2553,2,-1.1808,-3535.0975
1,145.0976,64,2.3049,3,1.0604,7047.0932
1,86.2756,78,11.9872,1,0.1047,-5326.9278
6,102.3353,20,14.4308,4,-0.6668,23939.9467
4,95.516,72,1.4132,5,-1.0333,19842.7012
3,109.0492,72,4.0902,4,-0.5184,14667.2825
4,28.631,14,2.1119,2,0.1949,11663.2566
2,139.7342,13,2.0922,5,0.0362,22059.2963
4,125.7919,65,9.1083,1,1.2239,5091.1068
1,94.8998,26,2.2374,3,-0.4798,7620.328
1,100.7481,31,6.7875,2,0.0142,4565.5955
3,107.7777,37,0.6802,1,0.2675,5118.8195
3,121.8317,57,8.159,4,0.5418,15771.7001
4,149.1101,34,9.1587,2,1.3114,12679.2993
6,95.9526,4,31.0467,2,1.1794,7431.4586
2,75.1131,18,8.89,4,1.0987,14788.4766
4,73.2,37,1.9683,2,0.8879,10364.8127
6,92.4183,46,1.7882,2,-0.3926,12760.1221
3,87.3364,39,15.9432,3,-0.6932,7231.6488
5,87.5523,57,5.8154,2,0.3262,8513.8872
1,108.6165,23,5.8544,3,-1.8915,8124.9811
5,109.7104,61,0.2,5,0.474,23482.3006
3,86.0605,23,5.7756,3,0.4742,11023.6125
1,112.7992,46,9.7314,1,0.162,1466.8235
6,55.0168,14,0.2,2,0.2147,17892.2501
4,116.1131,25,1.5781,4,-2.104,22515.2705
3,131.668,65,9.9767,5,-0.5411,17024.6279
4,136.1552,58,4.0479,1,-0.1086,6414.7363
2,126.6646,2,3.8428,5,0.6214,23906.4041
6,64.6409,13,25.7969,3,0.9975,9301.1135
2,109.146,65,13.9831,4,-1.0852,10253.1555
6,131.9496,19,1.0179,3,0.6645,21793.0089
5,83.7175,21,1.3753,4,-0.3906,21856.911
3,95.2301,54,14.5167,4,-1.2197,9907.9881
4,123.4802,49,0.715,3,0.3927,12065.1319
2,98.057,0,2.9691,4,-0.5336,17323.5994
1,101.6224,21,16.5834,3,0.7572,2121.6935
2,108.3072,70,1.3203,3,-0.4261,7417.0766
5,158.8012,5,7.9947,5,-2.8122,32532.9637
2,31.0782,33,9.4747,2,-0.3414,-489.2483
5,58.1918,38,14.1991,5,1.1076,16996.3731
3,26.2388,79,2.9202,1,0.1114,-832.4659
4,89.734,35,6.1628,3,0.4619,9702.4973
2,120.9659,9,3.8317,2,0.6914,9530.9619
6,50.8216,4,2.1821,3,-0.4328,19809.5903
1,90.166,59,30.0762,2,-1.0755,-8496.4332
6,113.6431,39,3.1356,5,0.5451,27629.9656
5,83.1966,8,11.0307,5,-0.7725,21540.0055
5,103.3631,1,10.6117,2,-0.0204,16069.9154
5,125.2692,63,10.6349,2,0.7742,9477.2596
2,61.0958,10,4.3464,5,0.9476,18011.0586
2,25,0,3.1578,2,-0.9028,8180.6174
2,111.6768,2,0.9006,5,1.6314,23196.5224
3,126.4556,57,5.7288,1,-1.7325,1249.7452
3,97.842,59,0.2,3,0.3161,10338.7046
3,108.1181,2,13.2847,2,-0.3302,7248.5763
2,34.8295,24,0.2,3,1.3637,7503.4582
4,25,17,0.8872,3,-2.0893,13480.4502
4,131.7107,69,7.7682,5,-0.8316,18515.6196
4,114.7808,30,11.0195,4,0.7787,21166.8696
6,117.9142,25,5.6702,2,0.466,17242.0226
1,58.6324,6,8.6595,2,0.8319,3348.8959
6,25.6306,26,1.9617,2,-0.4974,13779.6911
2,103.8408,67,8.2717,5,-0.6491,15561.6083
6,125.6422,62,5.2701,4,0.0675,22283.7455
6,25,72,3.9065,1,-0.201,6151.9841
3,38.2766,65,6.2115,2,-0.6245,205.4733
3,25,35,0.8638,3,0.6446,8540.6617
4,122.4497,55,1.8639,2,-0.9388,12186.7573
4,102.3181,63,7.536,1,-0.776,1258.8785
2,76.9438,73,2.2015,3,-0.0269,5921.0648
4,69.5432,48,0.5532,1,1.3883,5524.8468
1,44.0755,79,11.9589,5,-1.4241,1216.2328
2,75.8055,23,4.7507,3,0.0093,9901.7778
2,139.1959,77,5.1025,1,-1.0517,1582.4073
6,79.2977,31,1.6974,4,0.4241,24543.472
3,75.1409,67,16.3754,1,0.312,-1194.688
5,83.3354,44,0.486,4,0.075,20214.2517
2,70.3583,58,5.5985,2,-0.1763,2545.5771
1,101.2875,41,0.8226,1,-3.6094,3340.4209
3,25,19,3.0043,1,1.005,5902.8107
2,89.6222,47,0.6914,4,0.698,14626.5938
2,102.5849,46,2.5987,4,-0.1893,17462.7802
6,129.1624,34,9.7872,5,0.6055,27699.6651
4,91.1281,46,3.6467,3,-0.4169,11895.8757
4,110.2834,62,14.3236,3,-0.276,4438.7951
6,35.306,38,1.7915,5,0.2633,22282.4481
5,25,30,5.0749,3,-1.7265,8236.6995
5,97.2549,21,1.5158,1,1.3582,12760.8675
5,126.6717,9,12.1585,5,0.1769,23901.991
6,59.1947,41,0.2,1,0.5948,10796.9975
3,82.2331,77,6.1867,5,-0.1324,14474.6133
6,86.5466,48,10.0313,1,0.881,8759.3608
1,107.8257,11,1.7548,1,-0.6625,5664.245
3,39.5155,69,9.1041,1,0.1216,-3100.4005
5,139.3957,29,9.4189,3,0.7655,19751.1828
5,98.143,37,8.4947,5,-0.5675,25251.8547
3,89.2482,53,1.7755,1,0.9098,2808.8207
1,48.0983,78,11.9333,4,-2.6766,257.4093
6,87.069,41,12.7201,1,1.557,8425.7742
3,129.8875,9,1.1906,5,-1.8813,28883.3693
3,100.9026,52,1.5193,5,1.7328,18054.4732
2,25,58,3.9575,1,-0.1025,-1971.0859
1,42.7367,43,4.3033,1,0.2902,-4275.6577
1,42.2973,1,1.1658,2,-0.2805,8174.7875
2,120.1225,55,9.8798,3,0.3705,2988.6338
4,136.6967,34,6.2057,4,-0.8074,20800.9458
1,59.9954,30,1.9674,4,-0.7862,10556.8304
3,51.3885,39,1.4153,3,-0.879,9641.9724
6,86.6269,32,0.5743,1,0.8819,14350.0639
1,58.611,67,11.9718,1,-1.6914,-8007.7574
2,106.2809,23,14.0254,2,0.9912,3978.0551
1,90.8118,79,8.5963,3,1.7912,-12.1247
6,71.0553,1,6.1868,2,0.4547,19107.5923
6,129.0444,56,0.4631,3,1.9021,17723.085
6,75.032,1,30.3966,1,1.4171,4305.0165
6,69.7518,67,5.2935,2,-1.272,7471.6269
2,89.5033,6,0.2112,4,-0.6582,19476.2914
6,126.2616,49,2.0869,2,-0.1898,13731.3473
2,74.9424,30,4.9835,3,1.2148,8273.6331
1,113.6602,63,2.8564,5,-1.1225,13661.9598
5,107.9697,52,15.9345,4,-1.0087,13535.2557
5,97.1923,71,1.1753,1,0.4148,7659.1219
6,148.5365,66,12.5355,5,1.4225,23830.423
6,116.8711,34,1.6628,5,-1.8313,30817.748
5,28.2126,17,7.8849,5,-0.2132,19221.8435
2,115.8389,4,4.1655,3,0.1185,14959.2876
6,62.817,66,1.7104,1,-0.1659,9472.4929
4,101.9605,27,6.0135,5,0.5227,24435.2562
4,25,39,7.0651,2,0.1281,3525.7943
5,103.0482,47,2.6788,5,-0.2303,24583.2831
1,53.6543,73,2.9214,1,-0.1215,-4821.9963
3,69.2152,25,5.6673,5,1.2056,17509.5417
4,73.9986,47,7.0871,4,-2.2245,14919.4726
1,119.373,7,3.5402,3,-0.7827,12078.8949
2,105.4154,21,1.1254,5,-0.5794,22278.1357
6,67.0825,54,2.9877,3,0.9676,15937.9568
2,97.0899,55,0.2,2,-0.4528,6135.4827
1,202.7838,47,0.2,1,0.7734,7977.6468
4,113.0521,65,5.0022,2,-0.9846,4330.3705
2,69.4144,64,9.8831,4,-1.1102,7102.2676
4,91.5688,38,13.4393,3,1.163,9906.1889
5,71.4561,48,11.463,3,0.0945,8429.4516
3,108.8219,56,3.2293,5,-1.1988,19209.8397
3,141.9752,4,8.0396,1,-0.923,11117.0741
6,71.6062,56,0.2,2,0.4251,13782.0823
2,98.6197,69,5.4511,2,-0.2023,5697.6472
6,54.1197,54,13.4366,1,0.236,4416.8387
2,124.3737,36,5.3712,4,-0.1772,13920.192
4,94.4904,59,10.2256,5,1.7051,14979.2345
4,60.0888,46,3.5287,2,-1.0579,7270.1334
6,105.1394,4,0.5373,1,-0.4566,18672.1354
6,123.2076,44,12.8588,4,-0.8316,20717.1381
3,108.1028,6,9.3799,5,1.6137,22569.9349
5,91.8135,64,4.5036,3,0.8277,12890.6826
2,99.0024,18,14.8228,5,0.1349,14561.7551
6,93.519,79,5.818,5,-0.1668,18784.0976
3,101.568,10,30.6269,5,1.8047,13301.2633
3,104.2062,44,13.8617,2,0.2338,5862.8881
1,132.4515,22,0.3724,1,-0.2874,8603.4738
6,86.752,51,7.7416,5,-0.9165,22652.2879
5,109.7971,55,2.6266,3,-3.0742,14790.219
2,59.3376,8,0.2697,5,0.8733,18885.9284
2,91.6762,74,5.1381,4,-0.2096,11251.7401
3,55.2761,72,7.4535,2,-1.5561,-186.4884
3,34.0358,4,14.9485,1,0.3421,2547.4374
1,89.8451,61,2.8816,5,-1.7186,10380.4775
6,59.0254,52,12.7529,2,-0.0594,8987.6283
3,25,10,0.2219,1,-0.6506,5480.355
6,122.1449,71,7.2959,4,0.2089,22660.4919
6,103.5475,68,3.8827,2,-0.7627,11249.3008
4,33.4181,50,0.5696,4,0.63,13424.751
4,71.4281,8,14.6507,1,-0.7047,7108.4532
4,106.6835,25,0.5316,5,0.3508,25399.9952
6,144.3605,40,3.9716,4,-1.7114,29560.8162
6,46.3065,49,24.9982,3,1.0507,5675.524
5,169.0922,79,15.3083,2,0.1853,6061.1369
1,97.2431,60,12.7319,4,0.2944,7233.866
2,47.4896,58,20.2251,5,1.7032,5112.1023
6,104.2669,21,5.2832,2,0.0992,14967.6298
4,72.457,59,1.6655,4,-0.6297,16680.0739
1,151.7295,53,0.4323,1,-0.0008,6381.7286
2,82.063,77,2.0034,4,-0.6164,9748.3224
1,86.8269,28,8.8684,5,0.7746,14212.6236
6,41.5768,23,3.7659,1,1.5909,11991.4853
5,59.6858,41,3.2219,2,0.9022,10275.98
6,131.7635,29,14.8351,1,-0.2082,12593.5698
4,188.3827,50,0.8874,5,-0.8205,26802.1077
5,121.4335,34,9.0393,5,1.0819,23426.2025
6,60.7794,55,0.2,5,-0.0318,21308.2719
3,65.4092,51,7.9685,4,-0.4539,12378.8307
4,119.7261,38,2.6079,1,0.3313,7448.7839
3,108.4976,5,2.4523,2,-1.0121,13630.8032
